screen_name,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,name,description,bot
NickHexum,50441,197,894,2783,TRUE,4652,FALSE,FALSE,Nick Hexum,I play the throat and guitar in 311. New album coming soon!,0
RM_Foundation,44697,415,814,2530,TRUE,4654,FALSE,FALSE,RM Foundation,"We denounce human trafficking and educate about its existence through research and community initiatives, anchored in the defense of children and youth rights.",0
mortreport,2226900,2284,24944,847,TRUE,19873,FALSE,FALSE,Chris Mortensen,"Christian, Husband, Father, Veteran...once covered George Brett in high school for The Daily Breeze. ..Avatar is son Alex handing off to Run DMC at Arkansas",0
weijmarshausen,3885,333,186,153,FALSE,2100,TRUE,FALSE,Peter Weijmarshausen,"CEO @Shapeways. I love 3D printers, making stuff, digital manufacturing, the internet and a good conversation.",0
tomwaits,227013,1,6349,0,TRUE,210,FALSE,FALSE,Tom Waits (ANTI-),'Bad As Me' Available Now.  Tweets courtesy of ANTI- Records,0
thebridgebk,104,126,2,9,FALSE,21,TRUE,FALSE,The Bridge,The Bridge is a Brooklyn-based website dedicated to covering business in New York City's most populous and innovative borough.,0
TheNotoriousMMA,3662977,502,3559,3332,TRUE,6077,FALSE,FALSE,Conor McGregor,Two division UFC World Champion. Two division Cage Warriors World Champion. Making history EVERYDAY!! #NOTORIOUS #EIRE,0
ubaldohcamposjr,203,2231,0,693,FALSE,36,TRUE,FALSE,ubaldo campos jr,"hi everyone please add me on games console look play online play friends and others gamers players I have PlayStation 3 and PlayStation 4 and 360,wiiUMariomaker",0
sixohsix,700,568,54,3521,FALSE,21746,FALSE,FALSE,M. Verdone,"I make music, when I can.",0
KeiraHenninger,4426,2604,136,551,FALSE,5250,FALSE,FALSE,Keira Henninger,"CEO/Creator of Keira Henninger Trail Races, Keira's Dirt Diva's, and a Nutrition Coach. Sponsored Patagonia and UltrAspire athlete.",0
SarahBrownUK,1221007,14466,5214,3216,TRUE,12793,FALSE,FALSE,Sarah Brown,"mum, campaigner, writer, 21st Century podcaster. We can all make the world a better place. Better Angels podcast - lots of great voices - do subscribe.",0
kevindway,428,483,16,5050,FALSE,2195,FALSE,FALSE,Kevin Way,Gruntled husband. Dogs of all sizes. Whisk(e)y neat. @Monetate.,0
snaglee2401,44,99,2,20,FALSE,24,FALSE,FALSE,Sang Won Lee,"a phd student @umich,@eecsatmi who studies collaborative live something (mostly music)",0
connersherline,750,566,20,35,FALSE,5458,FALSE,FALSE,conner sherline,Adventure addict. Tech afficionado. Phototaking fiend. Global Accounts @Facebook.,0
themichellewie,277538,241,3687,88,TRUE,8341,FALSE,FALSE,Michelle Wie,Hawaii Native | Stanford Grad | Pro Golfer on the LPGA | Animal Lover | Adventurous Eater | ‰ÏÎ‰Ý_,0
harshimau,35,321,2,6143,FALSE,82,FALSE,FALSE,Harshima,"Dancer_ÙÕÄ, dreamer_Ù_Ü, happy_ÙªÄ",0
Abu_Turab_Suri,13,61,0,8,FALSE,1,TRUE,FALSE,Abu Turab Suri,Engineer at Work. Foodie at Heart.,0
tonyromo,351335,19,1221,395,TRUE,25,FALSE,FALSE,Tony Romo,Official twitter account of Dallas Cowboys QB Tony Romo,0
BennyHarlem,17032,276,441,751,FALSE,3121,FALSE,FALSE,Benny Harlem,,0
ashleyokwuosa,554,1188,13,1579,FALSE,25119,FALSE,FALSE,Ashley,Warm as the sun dipped in black.,0
adamostrow,39454,592,4006,848,TRUE,15890,FALSE,FALSE,Adam Ostrow,"Chief Strategy Officer at @Mashable ... lover of @kendallostrow, media, tech, entrepreneurship and sport.",0
Heidi33Tigressa,166,497,1,2928,FALSE,1660,FALSE,FALSE,Tigressa,"working class elitist legal immigrant artist educator mom, daughter of a Marine - one life just trying to get it right #Resistance #Kindness #ResistandPersist",0
OTG_Locksmith,1106,4998,6,119,FALSE,136,FALSE,FALSE,On The Go Locksmith,,0
SteveOvisioN,61,146,3,77,FALSE,82,TRUE,FALSE,Steven Martinez,"Writer, photographer, editor, student. Will tweet for food.",0
flawlessness101,45,140,0,734,FALSE,596,TRUE,FALSE,slaypompeo,ULTIMATE BIGGEST FREAKIN GREY'S ANATOMY EVER!!!!!!!! OMELIA FOR LIFE,0
UrviBhuwania,192,304,3,128,FALSE,119,FALSE,FALSE,Urvi Bhuwania,Instagram : @ub1305,0
rogerfederer,6719130,82,10504,329,TRUE,1317,FALSE,FALSE,Roger Federer,Professional tennis player,0
cristinesteh,86,184,0,6048,FALSE,6128,FALSE,FALSE,Stephania Cristine,uma versí£o menos gostosa de mim,0
litivelli_,302,249,4,953,FALSE,17338,FALSE,FALSE,Olí_via Tivelli,snap: litivelli        insta: litivelli_,0
NikunjKyal,9,30,0,0,FALSE,1,TRUE,FALSE,Nikunj Kyal,,0
Greg,779,471,209,271,FALSE,278,FALSE,FALSE,Greg,Lead Developer @ https://t.co/2Kj4zvIKO2 | Bitcoin enthusiastic,0
MCRofficial,1229427,337,5979,18,TRUE,440,FALSE,FALSE,My Chemical Romance,,0
vaibhav078,59,94,1,5,FALSE,65,FALSE,FALSE,Vaibhav Chhabra,,0
NathanBenaich,14722,12377,496,4033,FALSE,3551,FALSE,FALSE,Nathan Benaich,"Investor and technologist. All things #AI and emerging tech. Former research scientist, photographer, perpetual foodie.",0
StephenColletti,297738,328,1607,17,TRUE,2639,FALSE,FALSE,Stephen Colletti,,0
sidzekrom,26,240,0,3,FALSE,141,TRUE,FALSE,Sidhanth Mohanty,,0
MauriceEdu,585497,415,4365,11932,TRUE,21729,FALSE,FALSE,Maurice Edu,Professional Soccer player for the US National Team and Captain of the Philadelphia Union. The Dream starts when u wake up! IG: @MauriceEdu,0
NYUADstartAD,234,230,57,82,FALSE,248,TRUE,FALSE,startAD,A full stack entrepreneurship experience in the UAE. We offer entrepreneurship training open to the community and run the startAD incubator,0
nnnahnibor,171,523,1,4186,FALSE,6162,FALSE,FALSE,ROBIN,I like to eat,0
dashboardmusic,57664,97,1468,808,TRUE,2675,FALSE,FALSE,DC,Dashboard Confessional Tix available NOW for our up close and personal tour in Jan and Feb of 2017: https://t.co/Bj0G7NIhy1,0
shabazzybaz,266,284,6,15684,FALSE,6938,FALSE,FALSE,Alex Jones (DJ set),Hard Rock Habibi,0
HeeyIsaaah,25,223,3,0,FALSE,28,FALSE,FALSE,HeyIsíç,"Ní£o se preocupe , ní£o tenha pressa.O que í© seu encontraríç um caminho para chegar atí© vocíÈ , Deus ní£o demora , ele capricha !",0
Pamela_Brunson,6755,207,338,474,TRUE,2370,FALSE,FALSE,Pamela Brunson,"Live Well, Love Much, & Laugh Often",0
JoeHockey,181791,2646,1962,43,TRUE,3642,FALSE,FALSE,Joe Hockey,Australian Ambassador to the United States of America,0
zacf_129979472,48848,88,0,1,FALSE,705,FALSE,TRUE,Zac Farro,Sup,0
Nicoolz,67,84,2,2,FALSE,932,FALSE,FALSE,Nicole Camargo,,0
AlolanMeowth,544,664,10,25216,FALSE,20266,FALSE,FALSE,Elia _ôëš Cat,https://t.co/sgjG7oUfL8 bad jokes and occasionally art,0
alexanderljung,22667,880,969,509,FALSE,6306,FALSE,FALSE,Alexander Ljung,"SoundCloud Founder & CEO. Some jet, some lag.",0
Chikisarkar,46135,296,257,3601,FALSE,10025,TRUE,FALSE,Chiki Sarkar,Publisher and founder of Juggernaut Books,0
theCake,112,155,28,392,FALSE,4620,FALSE,FALSE,Michael O.,Carbon-based multicellular lifeform.,0
EstagiareSP,715,1793,6,0,FALSE,11059,FALSE,FALSE,Estagiare SP,Vagas de estíçgio no Estado do Sí£o Paulo e publicadas no @estagiare!,0
CPonceActual,645,1303,33,934,FALSE,6610,FALSE,FALSE,Chris Ponce,A Pro SCUBA diver and Photographer who tries to capture the beauty of the moment...,0
PMbschandra,6,91,0,1,FALSE,1,TRUE,FALSE,Santhosh Chandra B,,0
garbo_smash,36,183,0,12,FALSE,27,FALSE,FALSE,Samuel Littlefield,I still have a lot of my imaginary friends leftover from childhood so this whole social media thing feels pretty familiar.,0
feapfaffma,10,36,0,0,FALSE,13,TRUE,FALSE,Fe,,0
lianghai,8741,343,102,9665,FALSE,21046,FALSE,FALSE,¾¢¾µá Liang Hai,A deep conjunct of a multilingual font technician and a phonology enthusiast. ‰_Ê•ü NOT A NICE PERSON.,0
NICQUEENCOLE,12548,2061,166,231,TRUE,18570,FALSE,FALSE,COLE ROSE,"I'm ME in Christ! CEO of The DOPE Movement. Driven On Positive Energy. Singer, Actor, Writer, Dancer, #LoveAdvocate.... I'm a ROCKstar not a POPstar!",0
mbilik_,120,248,1,2893,FALSE,1407,TRUE,FALSE,dad vision,the human version of a double yellow Starburst.,0
MuhammadZach7,14,73,0,0,FALSE,47,TRUE,FALSE,Muhammad Zacharry,Hi... My life is music. I Love EDM,0
TichaPenicheiro,18706,714,359,286,TRUE,23268,FALSE,FALSE,Ticha Penicheiro,"Basketball is what I used to do, not who I am. Player turned into agent.Blessed beyond measure. #LiveLoveLaugh ‰_ IG:TichaPenicheiro _ÙÒá",0
R_Khanna,553041,182,2560,770,TRUE,1492,FALSE,FALSE,Rahul Khanna,Boutique Bollywood Actor,0
ParineetiChopra,8234316,254,3716,3,TRUE,6123,FALSE,FALSE,Parineeti Chopra,Instagram - Parineetichopra. Snapchat - ChopraParineeti,0
lohhuixin,12,115,0,0,FALSE,28,TRUE,FALSE,Loh Hui Xin,,0
IshitaMukishi,5,16,0,0,FALSE,2,TRUE,FALSE,Ishita Mukherjee,,0
"""showbufire""",147,282,1,38,FALSE,646,FALSE,FALSE,"""Xiao Jiang""","""Software Engineer""",0
rameshchitor,564,365,101,1221,FALSE,1917,FALSE,FALSE,Ramesh Chitor,Data Driven Citizen. Datacenter/Analytics/ Databases. At the confluence of Technology and Business Partnerships,0
smarbusinesss,161,1845,27,44,FALSE,607,FALSE,FALSE,smartbusiness,,0
aprctrubin,270,89,13,16931,FALSE,17273,FALSE,FALSE,alex,fartgoth,0
NBCF,14448,699,479,5322,TRUE,6444,FALSE,FALSE,NBCF,"National Breast Cancer Foundation's mission is to provide help & hope to those affected by breast cancer through early detection, education, & support services.",0
stephanjenkins,44865,113,481,907,TRUE,3460,FALSE,FALSE,Stephan Jenkins,"#wearedrugs, #SummerGodsTour, #resist surf whenever i can",0
belizhazan,36,7,0,0,FALSE,2,TRUE,FALSE,beliz,,0
williecolon,3088771,10567,4648,3101,TRUE,59965,FALSE,FALSE,Willie ColÌ_n,"Producer, Musican, Social Activist, Writer  åÀTe gusta algÌ¼n tweet? Dale RT o hazlo un Favorito BENDICIONES. Like a tweet?  RT it or Favorite. BLESSINGS",0
MrBlackFrancis,54490,772,1345,602,FALSE,5576,FALSE,FALSE,Black Francis,Bad vibes get blocked; good vibes get followed!,0
uzmani90,93,272,0,0,FALSE,0,TRUE,FALSE,M. Haris Usmani,"Engineer, Musician, Maker.",0
RoyBlunt,57784,7168,2902,55,TRUE,8286,FALSE,FALSE,Senator Roy Blunt,Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.,0
andrewrchow,2199,1029,55,1321,FALSE,2930,FALSE,FALSE,Andrew Chow,the Ian Clark of the @NYTimes culture desk juggernaut,0
felipee_moraes,214,265,0,24,FALSE,816,FALSE,FALSE,Felipe Moraes,,0
duynguyenuw,64,436,2,60,FALSE,14,FALSE,FALSE,Duy Nguyen,"Statistics PhD Student at University of Wisconsin--Madison; interested in genomics, machine learning, and computing; pianist",0
Lereza7,130,1156,1,351,FALSE,152,TRUE,FALSE,Reza Bahadori,"Financial Advisor since 1988. Hobbies are skiing, surfing & golf . Whiskey single malt scotch enthusiast. Worldwide traveler with over 55 and counting.",0
CodeInBlack,18,92,0,14,FALSE,7,TRUE,FALSE,BlackMJ,In the Nutshell: Tech - Basketball - Music,0
"""willianborges88""",2588083,207,2504,41,TRUE,1915,FALSE,FALSE,"""Willian""","""jogador do Chelsea FC - football player (Chelsea FC)""",0
BrandonTGraham,12,16,0,0,FALSE,15,TRUE,FALSE,Brandon T. Graham,"Also known as DJ B-Street, Brandon STreet; DJ/Producer born July 1, 1986 in North Carolina.",0
adorasv,6758,475,383,2735,FALSE,2869,FALSE,FALSE,Adora Svitak,"Writer, feminist, UC Berkeley '18 studying intl development & South Asia. Spoke at TED, UN Youth Forum. I like goat cheese. https://t.co/FSgiUHco73",0
Orenets,85,334,2,0,FALSE,5609,FALSE,FALSE,~!Á•????Á•?~,??????????????? ????,0
Tron1993,653,1177,6,207,FALSE,2321,TRUE,FALSE,Thomas Ron,"Citizen of 3 nations, passionate member of the Labour Party who is a socialist/social democrat. Lover of cooking, Sci-Fi, and walking.",0
gcolucci,115,111,4,20,FALSE,7624,FALSE,FALSE,Guilherme Colucci,I'm a shooting star leaping through the sky like a tiger defying the laws of gravity. There's no stopping me!,0
mayaacarvalho,15,65,1,0,FALSE,65,FALSE,FALSE,Mayara Carvalho,,0
BillCosby,3965867,6,25506,0,TRUE,2245,FALSE,FALSE,Bill Cosby,"My first TV concert special in 30 years, Far From Finished debuted on @ComedyCentral on Nov 23rd. Buy the DVD today: http://t.co/h97cujzj7A #FarFromFinished",0
instabatt_en,2641,3259,6,1,FALSE,203,TRUE,FALSE,Instabatt,,0
matteostanzani,344,158,42,78,FALSE,959,FALSE,FALSE,Matteo Stanzani,"New York based Italian Creative Director & Producer, transmedia multi-platform content",0
KimKardashian,50408557,108,80214,0,TRUE,22721,FALSE,FALSE,Kim Kardashian West,,0
MarcBElias,999,968,47,398,FALSE,1027,FALSE,FALSE,Marc Elias,"MD @SprintPirates, former Head of Acceleration @Sbootcamp,co-founder and former CEO @Seed_Engine, co-founder @seed_academySA #amsterdam #damjuice #startup",0
janantissocial,98,827,1,2237,FALSE,1647,FALSE,FALSE,shellen grace,o mais puro creme do milho verde,0
CDCemergency,1803900,460,16391,421,TRUE,5624,FALSE,FALSE,CDC Emergency,CDC Emergency Preparedness and Response: increasing the nation's ability to prepare for and respond to public health emergencies.,0
RealDMitchell,2135538,511,12020,6,TRUE,6781,TRUE,FALSE,David Mitchell,"This is the David Mitchell who's in Peep Show and things, not the novelist or the Cumbrian origamist.",0
ishanbyotra,110,219,0,2,FALSE,57,TRUE,FALSE,Ishan Byotra,Traveller | Rider | aMadNomad,0
chadvelezzzzz,32,54,0,10,FALSE,16,TRUE,FALSE,Chad Velez,Work hard play hard,0
KAKA,26318809,354,70385,26,TRUE,4642,FALSE,FALSE,Kaka,https://t.co/6tgzPaNfFt,0
ChelseaVogt2,1595,1392,2,1290,FALSE,2054,TRUE,FALSE,Chelsea Vogt,"Live a life of Love. Iäó»m a Belieber, Directioner and Camarena!",0
adeoressi,12640,83,566,428,FALSE,902,TRUE,FALSE,Adeo Ressi,"Founder of the Founder Institute (https://t.co/JcT0pgQ5f8), TheFunded, 9x entrepreneur. Bio: https://t.co/OMiiJu6ukI",0
JozyAltidore,957244,372,6928,3345,TRUE,305,FALSE,FALSE,Jozy Altidore,Family over everything,0
JTLonsdale,5524,58,260,1,FALSE,39,TRUE,FALSE,Joe Lonsdale,"Joe Lonsdale is a founding partner at  8VC, a San Francisco-based venture capital fund.",0
_SamanthaDean,348,302,10,8413,FALSE,2578,FALSE,FALSE,Samantha Dean,"Lover of books, random facts and inside jokes. Anyone notice my lack of an Oxford comma? (Opinions are my own, yada yada.)",0
Wendelllacerda,823,450,4,733,FALSE,17880,FALSE,FALSE,Wendell Lacerda,Meio políÈmico em transií_í£o polí_tica. Problematizador da problematizaí_í£o alheia sem sentido,0
bliss_tyler12,208,858,6,4073,FALSE,1556,TRUE,FALSE,Tyler Bliss,"WI - CA - MA Family, Friends, Music, Sports, Shananagins, LIFE!",0
greshambarrett,3501,2560,275,7,TRUE,1258,FALSE,FALSE,greshambarrett,Director of Stewardship @newspring,0
repiato,160,239,0,94,FALSE,748,FALSE,FALSE,Regiane Piato,"Turismí_loga, amante da histí_ria e da arte, escritora, apreciadora de uma boa mí_sica, conquiliologista e encantada por golfinhos. A tal fí£ do Daniel Santiago.",0
PeterHamby,80290,5909,2533,4660,TRUE,19203,FALSE,FALSE,Peter Hamby,Head of News @Snap. Host of @Snapchat's Good Luck America. @CNN vet. Board @GUPolitics & @ShorensteinCtr. Levon fan. Wrote this (pre-Trump) https://t.co/LkAAioNpID,0
martinamcbride,770356,356,4943,26,TRUE,17854,FALSE,FALSE,Martina McBride,Wife åá Mother åá Decorator åá Cook åá PartyThrower åá Singer åá Producer åá Writer åá Musician åá Whew!,0
AllTimeLow,1633238,31049,6682,6642,TRUE,5506,FALSE,FALSE,All Time Low,Run by the band & crew to give you an inside look into our lives on the road. New album Last Young Renegade out June 2. Pre-order at https://t.co/Bn7LYaYwcO ä»æ¥Ÿ,0
f_jubs,49,237,0,83,FALSE,1542,FALSE,FALSE,Jí_lia Franco,Nessa sofríÈncia que í© amar vocíÈ,0
ubuweb,84477,2,3316,405,FALSE,4193,FALSE,FALSE,UbuWeb,Founded in 1996 by @kg_ubu,0
julioafa5174,291,1736,7,0,FALSE,543,TRUE,TRUE,julio afa,,0
SujithArram,50,128,0,25,FALSE,15,TRUE,FALSE,Sujith Srivardhan,,0
DanicaPatrick,1674200,269,13532,120,TRUE,4682,FALSE,FALSE,Danica Patrick,"If you want to get to know me away from the track, you're in the right place. Driver of the #10 Ford.",0
JohnCena,9303960,2411,33005,4,TRUE,5123,FALSE,FALSE,John Cena,The 16x Champ is Here on Twitter! See me Tuesday nights on #SDLIVE on @USA_Network! #NeverGiveUp,0
AliGal022,21,240,0,139,FALSE,209,TRUE,FALSE,Ali |-/,"Anything Twenty ?ne Pil?ts, Panic! At The Disco, MCRX, yeah, you get the point...Tacos, Chinese Food, Food in generalÁ_You can guess the restÁ_",0
smritiirani,5864587,302,2411,15,TRUE,13740,FALSE,FALSE,Smriti Z Irani,"Union Cabinet Minister of Textiles, Government of India. Member of Parliament, Rajya Sabha representing the state of Gujarat.",0
mydatalake,16,116,0,13,FALSE,18,TRUE,FALSE,My DataLake,Data Scientist @Microsoft with a mission to help empower all lives. #Economics #Science - aligning #data and #AI with human value @danabases #mydatalake,0
plazaportland,48,307,1,14,FALSE,173,FALSE,FALSE,Plaza Portland,Plaza Portland Autobody Ltd. has been serving the community for over 50 years with quality and service.,0
Nagendr64351037,6,84,0,1,FALSE,3,TRUE,FALSE,Nagendra,YOLO you only live once,0
MillaJovovich,1511321,3018,16627,209,TRUE,12398,FALSE,FALSE,Milla Jovovich,pronounced mee-luh yo-vo-vitch ‰Û_ https://t.co/VEl6dafYph https://t.co/oDR95qTteC snapchat: msmillajovovich,0
cocolee117,99158,2692,943,150,TRUE,16524,FALSE,FALSE,coco lee,"This is CoCo Lee. Recording Artist, Actress, Song Writer, Producer, Chinese Idol judge... http://t.co/1GcAncosx0",0
NathanFillion,3525964,623,37294,269,TRUE,10793,FALSE,FALSE,Nathan Fillion,It costs nothing to say something kind. Even less to shut up altogether.,0
TheRealStanLee,2468308,889,18069,1141,TRUE,8707,FALSE,FALSE,stan lee,"Stan Lee, Co-Creator of Spider-Man, Iron Man, Hulk, X-Men, etc.",0
GeneP4rmes4n,66,481,0,369,FALSE,530,FALSE,FALSE,Gene Parmesan,I'm only on here for my fans,0
EdwardNorton,2133107,50,17074,2,TRUE,1337,FALSE,FALSE,Edward Norton,an experiment in progress.,0
KeithUrban,3062495,9465,7818,2192,TRUE,6851,FALSE,FALSE,Keith Urban,The OFFICIAL Keith Urban Twitter Page. Get Keith's new album RIPCORD here: https://t.co/FVcQ4xzsA7 #TheFighter #RIPCORD #ripCORDWorldTour,0
"""yogurtmei1989""",10,62,0,0,FALSE,144,TRUE,FALSE,"""___""","""______""",0
EmekaPatrick,879,2238,31,153,FALSE,2171,TRUE,FALSE,Emeka Patrick,"Creative, strategist, sapiens. NY native & world citizen. Convention bucker & disruption embracer. Human enthusiast, cultural connoisseur & life aficionado.",0
DJCLUE,1182904,501,4594,14,TRUE,37753,FALSE,FALSE,DJ CLUE,C.E.O OF NYC...I Just Run The Town..I Don't Do Too Much Jogging ! DJCLUEBOOKINGS@GMAIL.COM,0
SrBachchan,25437224,1142,30410,56,TRUE,56037,FALSE,FALSE,Amitabh Bachchan,Actor ... well at least some are STILL saying so !!,0
samia_chares,85,129,0,18,FALSE,2163,FALSE,FALSE,Chares Sí¢mia Barros,Amenizando toda essa loucura!,0
Akemi_prof,9,54,0,100,FALSE,49,TRUE,FALSE,Akemi Ishihara,"O que me move? O perpétuo desejo de ser uma ""ponte"" melhor!  #Educação #MetodologiasAtivas #DesignThinking",0
D33PAK_BHASKAR,1707,4860,436,3001,FALSE,13363,FALSE,FALSE,Data Programs Guy,ConnectingTheDots Strategy DataGovernance DQ MDM Metadata Compliance NoSQL BigData Cloud IOT Retail Mobile eCommerce Marketing Finance Payments Risk TweetsMyOwn,0
GrowingUpSmith,4050,243,13,241,FALSE,717,FALSE,FALSE,Growing Up Smith,Starring Jason Lee @AnjulNigam @BriSharbino Hilarie Burton @RoniAkurati @PoornaJags @tweetsamrat @JakeBusey @TimGuinee @AlisonWright Director: @franklotito,0
TechnicallyRon,86657,933,1101,9061,TRUE,124550,FALSE,FALSE,TechnicallyRon,Idiot. Human disaster. Author of Lifeabet (https://t.co/GMhCbXMIn7) and 'The Anxiety Survival Guide' coming 2018,0
chronic,55469,4306,1730,29095,TRUE,58890,FALSE,FALSE,Will Strafach,"building great things. breaking others. | infosec, cyber, CANEX, mobile phone (iOS) hacking. | e: will@wstraf.me",0
jesslivingston,25893,54,861,759,FALSE,638,TRUE,FALSE,Jessica Livingston,,0
UN,8576144,1135,37857,711,TRUE,54854,FALSE,FALSE,United Nations,Official account of #UnitedNations. Get latest information on the UN. Follow us on Snapchat: united-nations. #GlobalGoals #StandUp4HumanRights,0
Duanebray,343,55,26,2,FALSE,55,FALSE,FALSE,Duane Bray,,0
ConsularNotify,1469,505,134,5,TRUE,264,FALSE,FALSE,ConsularNotification,Official U.S. Department of State consular notification and access info,0
sorin_dave,191,347,27,331,FALSE,434,TRUE,FALSE,Dave Sorin,,0
RagovinVentures,4419,1982,327,550,FALSE,6764,FALSE,FALSE,Jeff Ragovin,"co-founder Buddy Media, former Chief Strategy Officer Salesforce, Founder @ Ragovin Ventures, Views are my own https://t.co/LvjPAK5WUT",0
EliasScane,98,1581,0,0,FALSE,125,FALSE,FALSE,ELIAS LORETO SCANE,ATUALIZADO!!,0
aaronpaul_8,2651471,519,7734,1316,TRUE,2078,TRUE,FALSE,Aaron Paul,Story teller/Producer,0
